epoch,learning_rate,epoch_time,accuracy,precision,recall,f1,auc,sensitivity,specificity,precision_neutrino,precision_muon,true_positives,true_negatives,false_positives,false_negatives,total_neutrinos,total_muons,loss,positive_class_ratio,class_balance,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_sensitivity,val_specificity,val_precision_neutrino,val_precision_muon,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_total_neutrinos,val_total_muons,val_loss,val_positive_class_ratio,val_class_balance
35,7.416006812042832e-05,13.289598226547241,0.6771190476190476,0.6977697343908021,0.6244759908536586,0.6590914804293723,0.7447135094368812,0.6244759908536586,0.7297220106626047,0.6977697343908021,0.6604058070908543,13109,15330,5678,7883,20992,21008,0.589731002651087,0.4998095238095238,0.9992383853769993,0.6913333333333334,0.702273803884415,0.6609451627284886,0.6809830041341295,0.7697521417985083,0.6609451627284886,0.7215330084182543,0.702273803884415,0.6816659690246966,2965,3257,1257,1521,4486,4514,0.5653434630850671,0.49844444444444447,0.993797075764289
36,7.287165507856518e-05,16.104270696640015,0.679404761904762,0.7033554871129842,0.620093368902439,0.6591052938049065,0.7461769484247726,0.620093368902439,0.7386709824828637,0.7033554871129842,0.6605371812880433,13017,15518,5490,7975,20992,21008,0.58749485151746,0.4998095238095238,0.9992383853769993,0.6921111111111111,0.7299544113703406,0.6067766384306732,0.6626902008520998,0.7723182654014824,0.6067766384306732,0.7769162605228179,0.7299544113703406,0.6653386454183267,2722,3507,1007,1764,4486,4514,0.5644762507626708,0.49844444444444447,0.993797075764289
37,7.156560487081057e-05,12.910463094711304,0.6794523809523809,0.6996976287730093,0.6283346036585366,0.6620987375448636,0.7485014771067904,0.6283346036585366,0.730531226199543,0.6996976287730093,0.6629660028510951,13190,15347,5661,7802,20992,21008,0.5859001025240472,0.4998095238095238,0.9992383853769993,0.6907777777777778,0.6939193805511273,0.6792242532322782,0.6864931846344485,0.7747632026463072,0.6792242532322782,0.7022596366858662,0.6939193805511273,0.6877847689303537,3047,3170,1344,1439,4486,4514,0.5583052761118177,0.49844444444444447,0.993797075764289
38,7.024320641103818e-05,14.307994842529297,0.6781428571428572,0.6981232106881561,0.6272865853658537,0.6608119636673859,0.7482525677736153,0.6272865853658537,0.7289603960396039,0.6981232106881561,0.6618549572132423,13168,15314,5694,7824,20992,21008,0.585048071066297,0.4998095238095238,0.9992383853769993,0.6954444444444444,0.7127529870763228,0.6515827017387428,0.6807965529288459,0.7783891142847604,0.6515827017387428,0.7390341160832964,0.7127529870763228,0.6809552969993876,2923,3336,1178,1563,4486,4514,0.5566271249677094,0.49844444444444447,0.993797075764289
39,6.89057647468727e-05,12.614732503890991,0.6823809523809524,0.7005871867463563,0.6365758384146342,0.6670493685419059,0.7517689809823466,0.6365758384146342,0.7281511805026657,0.7005871867463563,0.6672337084532844,13363,15297,5711,7629,20992,21008,0.5824545461537265,0.4998095238095238,0.9992383853769993,0.6955555555555556,0.7058962264150943,0.6671868033883193,0.6859958743983497,0.7767792221593848,0.6671868033883193,0.7237483385024369,0.7058962264150943,0.686344537815126,2993,3267,1247,1493,4486,4514,0.556428246095147,0.49844444444444447,0.993797075764289
40,6.755459977176539e-05,12.492684602737427,0.6822857142857143,0.7003982811026098,0.6366711128048781,0.6670160203623297,0.7522502781043487,0.6366711128048781,0.7278655750190404,0.7003982811026098,0.6672048171742735,13365,15291,5717,7627,20992,21008,0.5812041831052774,0.4998095238095238,0.9992383853769993,0.6965555555555556,0.7032661570535094,0.6767721801159162,0.6897648528910598,0.7806954082123461,0.6767721801159162,0.7162162162162162,0.7032661570535094,0.6903694213111253,3036,3233,1281,1450,4486,4514,0.5550185215305274,0.49844444444444447,0.993797075764289
41,6.619104492241852e-05,14.054348945617676,0.6856190476190476,0.7047318611987382,0.6385289634146342,0.66999900029991,0.7535594064122494,0.6385289634146342,0.7326732673267327,0.7047318611987382,0.6697998259355962,13404,15392,5616,7588,20992,21008,0.581638905777395,0.4998095238095238,0.9992383853769993,0.698,0.7016423357664233,0.6856888096299599,0.6935738444193912,0.7806249383944655,0.6856888096299599,0.7102348249889233,0.7016423357664233,0.6945407279029463,3076,3206,1308,1410,4486,4514,0.5534926317107509,0.49844444444444447,0.993797075764289
42,6.481644586284449e-05,13.007567405700684,0.6835,0.7051644193359271,0.6302877286585366,0.6656269651616149,0.75469656077229,0.6302877286585366,0.7366717440974867,0.7051644193359271,0.6660067995007961,13231,15476,5532,7761,20992,21008,0.5794013088235015,0.4998095238095238,0.9992383853769993,0.7006666666666667,0.7073114298935678,0.6814534106107891,0.694141689373297,0.7827693789036179,0.6814534106107891,0.7197607443509083,0.7073114298935678,0.6945275758871312,3057,3249,1265,1429,4486,4514,0.5517913405324372,0.49844444444444447,0.993797075764289
43,6.343215915635769e-05,16.41352152824402,0.6826904761904762,0.7017848681093034,0.6349561737804879,0.6667000125046892,0.7558444169479427,0.6349561737804879,0.7303884234577304,0.7017848681093034,0.6669274568609553,13329,15344,5664,7663,20992,21008,0.5776408294776291,0.4998095238095238,0.9992383853769993,0.703,0.71526953217763,0.67142220240749,0.6926526388409796,0.7834887191994551,0.67142220240749,0.734381922906513,0.71526953217763,0.6922113176028398,3012,3315,1199,1474,4486,4514,0.5502545627909647,0.49844444444444447,0.993797075764289
44,6.203955092681047e-05,12.474839448928833,0.6877380952380953,0.7066260951681443,0.641625381097561,0.6725588595111477,0.7589694502812808,0.641625381097561,0.7338156892612339,0.7066260951681443,0.672043245128384,13469,15416,5592,7523,20992,21008,0.5761910616264517,0.4998095238095238,0.9992383853769993,0.7043333333333334,0.7084761251999087,0.6912617030762371,0.6997630599119937,0.7860173115749663,0.6912617030762371,0.7173238812583075,0.7084761251999087,0.7004109885355829,3101,3238,1276,1385,4486,4514,0.5467015979155688,0.49844444444444447,0.993797075764289
