epoch,learning_rate_feature,learning_rate_classifier,learning_rate_discriminator,epoch_time,accuracy,precision,recall,f1,auc,sensitivity,specificity,precision_neutrino,precision_muon,true_positives,true_negatives,false_positives,false_negatives,total_neutrinos,total_muons,loss,positive_class_ratio,class_balance,classification_loss,domain_loss,total_loss,domain_accuracy,lambda_factor,domain_utilization,source_muons_avg,target_events_avg,domain_batch_size_avg,domain_auc,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_sensitivity,val_specificity,val_precision_neutrino,val_precision_muon,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_total_neutrinos,val_total_muons,val_loss,val_positive_class_ratio,val_class_balance,val_domain_loss,val_domain_accuracy,val_domain_auc
67,0.00023285451590799108,0.0004649411184184928,0.000929114323439496,193.27279019355774,0.9237666666666666,0.929601883221199,0.916946127748034,0.9232306358712501,0.9783157183558528,0.916946127748034,0.930584798761003,0.929601883221199,0.918090176236674,233780,237341,17704,21175,254955,255045,0.18805076125093784,0.49991176470588233,0.9996471210962772,0.18805076125093784,0.7046801642764177,0.8927309255273554,0.5090597624943751,1.0,0.982958072797684,255.8124373119358,255.76730190571715,251.31394182547643,0.5146013327814916,0.9205555555555556,0.9003190298113287,0.946009546009546,0.9225989434485148,0.9789708197115603,0.946009546009546,0.8950506061617173,0.9003190298113287,0.9430031170170381,42613,40237,4718,2432,45045,44955,0.22703227121382952,0.5005,0.9980019980019982,0.6977177536623045,0.3728364675559781,0.36582483784390674
68,0.00021973935276286074,0.0004386976638367956,0.0008766142859846649,194.42376565933228,0.9245392156862745,0.9312495019523468,0.9167304034045224,0.9239329162837123,0.9784944369542674,0.9167304034045224,0.9323452724029093,0.9312495019523468,0.9180372172033048,233725,237790,17255,21230,254955,255045,0.18702136331360222,0.49991176470588233,0.9996471210962772,0.18702136331360222,0.7046756500466059,0.8916970133602081,0.5055023701403779,1.0,0.9833003775989395,255.8124373119358,255.76730190571715,251.4122367101304,0.5098583555712639,0.9181888888888889,0.8937348491181142,0.9494283494283494,0.9207401746019785,0.9786724621292524,0.9494283494283494,0.8868868868868869,0.8937348491181142,0.9459523583562683,42767,39870,5085,2278,45045,44955,0.2333072554320097,0.5005,0.9980019980019982,0.6927473104812882,0.5186877011914145,0.5317058013694922
69,0.00020690126647990976,0.00041300864033367343,0.0008252233880412004,193.52300310134888,0.9245196078431372,0.9301532542685447,0.9179423819889785,0.9240074778457961,0.9786779783133088,0.9179423819889785,0.9310945127330471,0.9301532542685447,0.9190338710176785,234034,237471,17574,20921,254955,255045,0.18638566323185157,0.49991176470588233,0.9996471210962772,0.18638566323185157,0.704610636982779,0.8909963002146307,0.5052219697142556,1.0,0.9833863841998425,255.8124373119358,255.76730190571715,251.42427281845536,0.5100438270124302,0.9128111111111111,0.8824593872095414,0.9526917526917527,0.9162316519882573,0.9776432961618148,0.9526917526917527,0.872850628406184,0.8824593872095414,0.9484892434131013,42914,39239,5716,2131,45045,44955,0.2526147894730622,0.5005,0.9980019980019982,0.6926663673736833,0.5992004464973103,0.5888839850002642
70,0.00019435292670033822,0.0003878993998738501,0.0007749923462208735,194.11645555496216,0.9250019607843137,0.9307311294503013,0.9183228412857171,0.9244853517495177,0.9790024907032687,0.9183228412857171,0.9316787233625439,0.9307311294503013,0.9194254848245654,234131,237620,17425,20824,254955,255045,0.18499728735375667,0.49991176470588233,0.9996471210962772,0.18499728735375667,0.705297145704807,0.8902944330585637,0.5071805925701661,1.0,0.9822749157969094,255.8124373119358,255.76730190571715,251.15747241725177,0.5134503637632838,0.9174222222222223,0.8976256422183225,0.9425019425019425,0.9195165796712222,0.9775909822823403,0.9425019425019425,0.8922922922922923,0.8976256422183225,0.9393485235229375,42455,40113,4842,2590,45045,44955,0.24757605824958195,0.5005,0.9980019980019982,0.693536697124893,0.5204397026788105,0.5473832092704224
71,0.0001821067171205295,0.0003633947222461848,0.0007259707324974951,194.08171725273132,0.9249882352941177,0.9310273495773247,0.9179541487713518,0.9244445322220686,0.9791432550444458,0.9179541487713518,0.9320198396361427,0.9310273495773247,0.9191184146930884,234037,237707,17338,20918,254955,255045,0.18438930013623375,0.49991176470588233,0.9996471210962772,0.18438930013623375,0.7051006583655729,0.8894899585018067,0.503063607628391,1.0,0.9829827971387609,255.8124373119358,255.76730190571715,251.320962888666,0.5066451298934248,0.9134555555555556,0.8835605155870362,0.9526251526251526,0.9167939665210285,0.9780853561100474,0.9526251526251526,0.8742075408742075,0.8835605155870362,0.9484964039194864,42911,39300,5655,2134,45045,44955,0.2611468139697205,0.5005,0.9980019980019982,0.688348517160524,0.5055140277201479,0.575970883859795
72,0.000170174723270836,0.0003395187906090103,0.0006782069252853586,194.00846195220947,0.9256901960784314,0.9313550530804972,0.9190955266615677,0.9251846792247224,0.9792209898411767,0.9190955266615677,0.9322825383755807,0.9313550530804972,0.9201744575291891,234328,237774,17271,20627,254955,255045,0.1839790107344194,0.49991176470588233,0.9996471210962772,0.1839790107344194,0.7052541243037584,0.8892331350381778,0.5043318932250127,1.0,0.9824948298668558,255.8124373119358,255.76730190571715,251.19458375125376,0.510306844516778,0.9187111111111111,0.8929203724146549,0.9517149517149517,0.921380674002751,0.9785807674696565,0.9517149517149517,0.8856411967523079,0.8929203724146549,0.9482007192359904,42870,39814,5141,2175,45045,44955,0.2502766072919423,0.5005,0.9980019980019982,0.6933084316551685,0.5684710172089663,0.5286365543000008
73,0.00015856872058862001,0.0003162951676242758,0.0006317480616955871,195.64282846450806,0.9261196078431373,0.9320942479178433,0.9191778941381813,0.9255910122300184,0.9794548563152031,0.9191778941381813,0.9330588719637711,0.9320942479178433,0.9203103125555925,234349,237972,17073,20606,254955,255045,0.1829933096900388,0.49991176470588233,0.9996471210962772,0.1829933096900388,0.7050612971201584,0.8880546068101972,0.5047270577016063,1.0,0.9830940024227869,255.8124373119358,255.76730190571715,251.3801404212638,0.5085989844660239,0.9212555555555556,0.9042729945043241,0.9424353424353424,0.9229598547684013,0.9789981414672771,0.9424353424353424,0.9000333667000334,0.9042729945043241,0.9397733079388675,42452,40461,4494,2593,45045,44955,0.22359119736674157,0.5005,0.9980019980019982,0.6919210935858163,0.5179964761165056,0.5406373434487055
74,0.00014730016279731957,0.000293746772204046,0.0005866399910174986,193.4256637096405,0.9264941176470588,0.9321732771058479,0.9198956678629562,0.9259937775391273,0.9795961324211021,0.9198956678629562,0.9330902389774354,0.9321732771058479,0.9209645398853729,234532,237980,17065,20423,254955,255045,0.18227278688547005,0.49991176470588233,0.9996471210962772,0.18227278688547005,0.7052220280694148,0.8874948149548849,0.5053945209461086,1.0,0.9825783793955113,255.8124373119358,255.76730190571715,251.22166499498496,0.5103651110050679,0.9161,0.8937618147448015,0.9446553446553446,0.9185041282175813,0.9771892934855897,0.9446553446553446,0.8874874874874875,0.8937618147448015,0.9411889596602973,42552,39897,5058,2493,45045,44955,0.25451515352522786,0.5005,0.9980019980019982,0.6929594742303545,0.4998735956509005,0.5173456157356296
75,0.00013638017060300508,0.00027189585689229955,0.0005429272294708883,195.33767533302307,0.927056862745098,0.9332654181954205,0.9198642897766273,0.9265163980570826,0.9797548898808712,0.9198642897766273,0.9342468976063047,0.9332654181954205,0.9210261841627175,234524,238275,16770,20431,254955,255045,0.18141996969609944,0.49991176470588233,0.9996471210962772,0.18141996969609944,0.7047614296197652,0.8861813993158647,0.5088838389967246,1.0,0.9826701355015132,255.8124373119358,255.76730190571715,251.2407221664995,0.5157581390288704,0.9167111111111111,0.8883763265137254,0.9533799533799534,0.9197310089306748,0.9792341789872654,0.9533799533799534,0.8799688577466356,0.8883763265137254,0.9495907246933436,42945,39559,5396,2100,45045,44955,0.2507511899721893,0.5005,0.9980019980019982,0.6940726681866429,0.48961386778815225,0.4903173910873991
76,0.00012581952071958545,0.0002507639859043558,0.0005006529162738963,195.47303581237793,0.9271549019607843,0.9330443772864642,0.9203271165499795,0.9266421159674983,0.9797867132036615,0.9203271165499795,0.9339802779901586,0.9330443772864642,0.9214258084480891,234642,238207,16838,20313,254955,255045,0.18124339102562834,0.49991176470588233,0.9996471210962772,0.18124339102562834,0.7047773515329199,0.8860207425585482,0.5072670582842563,1.0,0.9828468435664591,255.8124373119358,255.76730190571715,251.29789368104312,0.5129728680759146,0.9216222222222222,0.8975867048998472,0.952025752025752,0.9240050850014006,0.9799192246105827,0.952025752025752,0.8911578244911579,0.8975867048998472,0.9488193638538237,42884,40062,4893,2161,45045,44955,0.2421395481479439,0.5005,0.9980019980019982,0.6931919235397469,0.5265673912045631,0.5262436278032954
77,0.00011562863523349334,0.00023037201384559888,0.00045985877106980984,191.9742226600647,0.9271882352941176,0.9330971213151522,0.9203388833323528,0.926674091275295,0.9799955314723714,0.9203388833323528,0.934035170264071,0.9330971213151522,0.9214407556540608,234645,238221,16824,20310,254955,255045,0.18043232757743885,0.49991176470588233,0.9996471210962772,0.18043232757743885,0.705955092383244,0.8863874199606829,0.5004796065621773,1.0,0.982147281634739,255.8124373119358,255.76730190571715,251.09929789368104,0.502062970250817,0.9073555555555556,0.8675772566141275,0.9616827616827617,0.9122094002695418,0.9785838284603718,0.9616827616827617,0.8529195862529196,0.8675772566141275,0.9569243055728868,43319,38343,6612,1726,45045,44955,0.2759904464368116,0.5005,0.9980019980019982,0.6928780705414035,0.5115763272412799,0.5263369807213512
78,0.00010581757131834266,0.00021074006513049754,0.00042058505275480726,195.76916527748108,0.9271647058823529,0.9333282932982122,0.9200251024690632,0.9266289533772093,0.9802555305885036,0.9200251024690632,0.9343017898802172,0.9333282932982122,0.921176438752276,234565,238289,16756,20390,254955,255045,0.17935856329342548,0.49991176470588233,0.9996471210962772,0.17935856329342548,0.7054788684294958,0.8848374317229213,0.5034805669588455,1.0,0.982394671897963,255.8124373119358,255.76730190571715,251.16649949849548,0.5069764672487056,0.9184333333333333,0.8983434053163166,0.9438339438339438,0.9205270052289138,0.9782317367502553,0.9438339438339438,0.8929818707596485,0.8983434053163166,0.9407133148990018,42515,40144,4811,2530,45045,44955,0.2515461972321976,0.5005,0.9980019980019982,0.6919016343626109,0.5670475001362237,0.568754354412851
79,9.639601130971382e-05,0.00019188751412224024,0.000382870519747293,194.51601004600525,0.9281235294117647,0.9344135065431274,0.9208566217567806,0.9275855325150975,0.9803785106846057,0.9208566217567806,0.935387872728342,0.9344135065431274,0.9220155829700399,234777,238566,16479,20178,254955,255045,0.1785966100072191,0.49991176470588233,0.9996471210962772,0.1785966100072191,0.7048264568523992,0.8834230668596184,0.5078733995661453,1.0,0.9830262087112579,255.8124373119358,255.76730190571715,251.3380140421264,0.5130008382912806,0.917,0.8947036702451732,0.9454323454323454,0.919368766460861,0.9782403863885344,0.9454323454323454,0.8885107329551774,0.8947036702451732,0.9420296691115776,42587,39943,5012,2458,45045,44955,0.2451438924975016,0.5005,0.9980019980019982,0.6931245696138252,0.5626262297684496,0.5019548204274734
80,8.737325314985643e-05,0.00017383296601257566,0.000346752391738014,194.46631908416748,0.9284470588235294,0.9342492873925126,0.9217391304347826,0.9279520470053071,0.9806278486393141,0.9217391304347826,0.9351526201258601,0.9342492873925126,0.9228001346441795,235002,238506,16539,19953,254955,255045,0.17750474566980495,0.49991176470588233,0.9996471210962772,0.17750474566980495,0.7051075781240626,0.8826123237938676,0.5068649106183526,1.0,0.9828031546660038,255.8124373119358,255.76730190571715,251.2938816449348,0.5120511405589837,0.9150111111111111,0.8830458475027656,0.956931956931957,0.9185054177010196,0.979798758070363,0.956931956931957,0.8730063396730063,0.8830458475027656,0.9528966153547322,43105,39246,5709,1940,45045,44955,0.2497911469333551,0.5005,0.9980019980019982,0.6950111189349131,0.41112230853600934,0.4078913667179208
81,7.875820121174359e-05,0.00015659423846073624,0.00031226631295872145,195.7412941455841,0.928643137254902,0.9351781426335721,0.9211076464474123,0.9280895679288009,0.9805410109203468,0.9211076464474123,0.9361759689466564,0.9351781426335721,0.9223040702098647,234841,238767,16278,20114,254955,255045,0.17787586180203657,0.49991176470588233,0.9996471210962772,0.17787586180203657,0.7055785627876864,0.8834544245897229,0.5081399988267223,1.0,0.9820643909224628,255.8124373119358,255.76730190571715,251.0802407221665,0.5135041032581924,0.9149333333333334,0.8851439049012134,0.9538017538017538,0.9181911437852625,0.9781550245747778,0.9538017538017538,0.8759870982093204,0.8851439049012134,0.9498082535394708,42964,39380,5575,2081,45045,44955,0.2558875767175447,0.5005,0.9980019980019982,0.6940256573937156,0.4435670262371952,0.45234493233481265
